year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2011,2,G2110R 11 4,,CHIPMOS TECH BERMUDA LTD,SHS,,G2110R,11,4,G2110R11,G2110R114
2011,2,G2110U 10 9,,CHINA NATURAL RESOURCES INC,COM,,G2110U,10,9,G2110U10,G2110U109
2011,2,G21101 10 3,*,CHINA GERUI ADV MAT GR LTD,SHS,,G21101,10,3,G2110110,G21101103
2011,2,G21101 90 3,,CHINA GERUI ADV MAT GR LTD,CALL,,G21101,90,3,G2110190,G21101903
2011,2,G21101 95 3,,CHINA GERUI ADV MAT GR LTD,PUT,,G21101,95,3,G2110195,G21101953
2011,2,G21101 11 1,,CHINA GERUI ADV MAT GR LTD,*W EXP 03/19/201,DELETED,G21101,11,1,G2110111,G21101111
2011,2,G21101 12 9,,CHINA GERUI ADV MAT GR LTD,UNIT 03/19/2011,DELETED,G21101,12,9,G2110112,G21101129
2011,2,G21107 10 0,,CHINA CORD BLOOD CORP,SHS,,G21107,10,0,G2110710,G21107100
2011,2,G2112E 14 5,,CHINA HYDROELECTRIC CORPORAT,*W EXP 01/25/201,,G2112E,14,5,G2112E14,G2112E145
2011,2,G2113X 10 0,,CHINA CERAMICS CO LTD,SHS,,G2113X,10,0,G2113X10,G2113X100
2011,2,G2113X 11 8,,CHINA CERAMICS CO LTD,*W EXP 11/16/201,,G2113X,11,8,G2113X11,G2113X118
2011,2,G2113X 20 9,,CHINA CERAMICS CO LTD,UNIT 11/16/2012,,G2113X,20,9,G2113X20,G2113X209
2011,2,G2114K 11 5,,CHINA GROWTH EQUITY INV LTD,UNIT 05/14/2016,ADDED,G2114K,11,5,G2114K11,G2114K115
2011,2,G2114T 10 8,,CHINA RESOURCES DEV INC,UNIT 99/99/9999,ADDED,G2114T,10,8,G2114T10,G2114T108
2011,2,G21176 30 3,,CHINA CABLECOM HOLDINGS LTD,SHS,,G21176,30,3,G2117630,G21176303
2011,2,G23773 10 7,,CONSOLIDATED WATER CO INC,ORD,,G23773,10,7,G2377310,G23773107
2011,2,G24140 10 8,*,COOPER INDUSTRIES PLC,SHS,,G24140,10,8,G2414010,G24140108
2011,2,G24140 90 8,,COOPER INDUSTRIES PLC,CALL,,G24140,90,8,G2414090,G24140908
2011,2,G24140 95 8,,COOPER INDUSTRIES PLC,PUT,,G24140,95,8,G2414095,G24140958
2011,2,G2519Y 10 8,*,CREDICORP LTD,COM,,G2519Y,10,8,G2519Y10,G2519Y108
2011,2,G2519Y 90 8,,CREDICORP LTD,CALL,,G2519Y,90,8,G2519Y90,G2519Y908
2011,2,G2519Y 95 8,,CREDICORP LTD,PUT,,G2519Y,95,8,G2519Y95,G2519Y958
2011,2,G25343 10 7,*,COSAN LTD,SHS A,,G25343,10,7,G2534310,G25343107
2011,2,G25343 90 7,,COSAN LTD,CALL,,G25343,90,7,G2534390,G25343907
2011,2,G25343 95 7,,COSAN LTD,PUT,,G25343,95,7,G2534395,G25343957
2011,2,G2554F 10 5,*,COVIDIEN PLC,SHS,DELETED,G2554F,10,5,G2554F10,G2554F105
2011,2,G2554F 90 5,,COVIDIEN PLC,CALL,DELETED,G2554F,90,5,G2554F90,G2554F905
2011,2,G2554F 95 5,,COVIDIEN PLC,PUT,DELETED,G2554F,95,5,G2554F95,G2554F955
2011,2,G2554F 11 3,*,COVIDIEN PLC,SHS,ADDED,G2554F,11,3,G2554F11,G2554F113
2011,2,G2554F 90 3,,COVIDIEN PLC,CALL,ADDED,G2554F,90,3,G2554F90,G2554F903
2011,2,G2554F 95 3,,COVIDIEN PLC,PUT,ADDED,G2554F,95,3,G2554F95,G2554F953
2011,2,G27010 10 0,,DEHAIER MEDICAL SYSTEMS LIMI,SHS,,G27010,10,0,G2701010,G27010100
2011,2,G29438 10 1,,E FUTURE INFORMATION TECH IN,SHS,,G29438,10,1,G2943810,G29438101
2011,2,G30397 10 6,*,ENDURANCE SPECIALTY HLDGS LT,SHS,,G30397,10,6,G3039710,G30397106
2011,2,G30397 90 6,,ENDURANCE SPECIALTY HLDGS LT,CALL,,G30397,90,6,G3039790,G30397906
2011,2,G30397 95 6,,ENDURANCE SPECIALTY HLDGS LT,PUT,,G30397,95,6,G3039795,G30397956
2011,2,G3075P 10 1,,ENSTAR GROUP LIMITED,SHS,,G3075P,10,1,G3075P10,G3075P101
2011,2,G3156P 10 3,*,ASA GOLD AND PRECIOUS MTLS L,SHS,,G3156P,10,3,G3156P10,G3156P103
2011,2,G3156P 90 3,,ASA GOLD AND PRECIOUS MTLS L,CALL,,G3156P,90,3,G3156P90,G3156P903
2011,2,G3156P 95 3,,ASA GOLD AND PRECIOUS MTLS L,PUT,,G3156P,95,3,G3156P95,G3156P953
2011,2,G3159C 10 9,*,CRYPTOLOGIC LIMITED,SHS,,G3159C,10,9,G3159C10,G3159C109
2011,2,G3159C 90 9,,CRYPTOLOGIC LIMITED,CALL,,G3159C,90,9,G3159C90,G3159C909
2011,2,G3159C 95 9,,CRYPTOLOGIC LIMITED,PUT,,G3159C,95,9,G3159C95,G3159C959
2011,2,G3163G 10 4,,CHINA METRO-RURAL HLDGS LTD,SHS,,G3163G,10,4,G3163G10,G3163G104
2011,2,G32030 10 1,,EURO TECH HOLDINGS CO LTD,ORD,,G32030,10,1,G3203010,G32030101
2011,2,G3223R 10 8,*,EVEREST RE GROUP LTD,COM,,G3223R,10,8,G3223R10,G3223R108
2011,2,G3223R 90 8,,EVEREST RE GROUP LTD,CALL,,G3223R,90,8,G3223R90,G3223R908
2011,2,G3223R 95 8,,EVEREST RE GROUP LTD,PUT,,G3223R,95,8,G3223R95,G3223R958
2011,2,G32335 10 4,,EXCEED COMPANY LTD,SHS,,G32335,10,4,G3233510,G32335104
2011,2,G32335 11 2,,EXCEED COMPANY LTD,*W EXP 11/08/201,,G32335,11,2,G3233511,G32335112
2011,2,G32335 12 0,,EXCEED COMPANY LTD,UNIT 11/08/2011,,G32335,12,0,G3233512,G32335120
2011,2,G3323L 10 0,,FABRINET,SHS,,G3323L,10,0,G3323L10,G3323L100
2011,2,G36738 10 5,*,FRESH DEL MONTE PRODUCE INC,ORD,,G36738,10,5,G3673810,G36738105
2011,2,G36738 90 5,,FRESH DEL MONTE PRODUCE INC,CALL,,G36738,90,5,G3673890,G36738905
2011,2,G36738 95 5,,FRESH DEL MONTE PRODUCE INC,PUT,,G36738,95,5,G3673895,G36738955
2011,2,G3682E 12 7,*,FRONTLINE LTD,SHS,,G3682E,12,7,G3682E12,G3682E127
2011,2,G3682E 90 7,,FRONTLINE LTD,CALL,,G3682E,90,7,G3682E90,G3682E907
2011,2,G3682E 95 7,,FRONTLINE LTD,PUT,,G3682E,95,7,G3682E95,G3682E957
2011,2,G3704F 10 2,,FUWEI FILMS HLDGS CO LTD,SHS,,G3704F,10,2,G3704F10,G3704F102
2011,2,G3727Q 10 1,*,FREESCALE SEMICONDUCTOR HLDG,SHS OLD,ADDED,G3727Q,10,1,G3727Q10,G3727Q101
2011,2,G3727Q 90 1,,FREESCALE SEMICONDUCTOR HLDG,CALL,ADDED,G3727Q,90,1,G3727Q90,G3727Q901
2011,2,G3727Q 95 1,,FREESCALE SEMICONDUCTOR HLDG,PUT,ADDED,G3727Q,95,1,G3727Q95,G3727Q951
2011,2,G38490 14 3,,GEROVA FINANCIAL GROUP LTD,UNIT 01/16/2014,DELETED,G38490,14,3,G3849014,G38490143
2011,2,G38490 20 0,,GEROVA FINANCIAL GROUP LTD,SHS NEW,DELETED,G38490,20,0,G3849020,G38490200
2011,2,G3921A 17 5,*,GLOBAL CROSSING LTD,SHS NEW,,G3921A,17,5,G3921A17,G3921A175
2011,2,G3921A 90 5,,GLOBAL CROSSING LTD,CALL,,G3921A,90,5,G3921A90,G3921A905
2011,2,G3921A 95 5,,GLOBAL CROSSING LTD,PUT,,G3921A,95,5,G3921A95,G3921A955
2011,2,G3922B 10 7,*,GENPACT LIMITED,SHS,,G3922B,10,7,G3922B10,G3922B107
2011,2,G3922B 90 7,,GENPACT LIMITED,CALL,,G3922B,90,7,G3922B90,G3922B907
2011,2,G3922B 95 7,,GENPACT LIMITED,PUT,,G3922B,95,7,G3922B95,G3922B957
2011,2,G39300 10 1,,GLOBAL SOURCES LTD,ORD,,G39300,10,1,G3930010,G39300101
2011,2,G39319 10 1,*,GLOBAL INDEMNITY PLC,SHS,,G39319,10,1,G3931910,G39319101
2011,2,G39319 90 1,,GLOBAL INDEMNITY PLC,CALL,,G39319,90,1,G3931990,G39319901
2011,2,G39319 95 1,,GLOBAL INDEMNITY PLC,PUT,,G39319,95,1,G3931995,G39319951
2011,2,G39320 11 7,,GLOBAL TECH ADVANCED INNOVAT,SHS NEW,,G39320,11,7,G3932011,G39320117
2011,2,G4095J 10 9,*,GREENLIGHT CAPITAL RE LTD,CLASS A,,G4095J,10,9,G4095J10,G4095J109
2011,2,G4095J 90 9,,GREENLIGHT CAPITAL RE LTD,CALL,,G4095J,90,9,G4095J90,G4095J909
2011,2,G4095J 95 9,,GREENLIGHT CAPITAL RE LTD,PUT,,G4095J,95,9,G4095J95,G4095J959
2011,2,G4388N 10 6,*,HELEN OF TROY CORP LTD,COM,,G4388N,10,6,G4388N10,G4388N106
2011,2,G4388N 90 6,,HELEN OF TROY CORP LTD,CALL,,G4388N,90,6,G4388N90,G4388N906
2011,2,G4388N 95 6,,HELEN OF TROY CORP LTD,PUT,,G4388N,95,6,G4388N95,G4388N956
2011,2,G4412G 10 1,*,HERBALIFE LTD,COM USD SHS,,G4412G,10,1,G4412G10,G4412G101
2011,2,G4412G 90 1,,HERBALIFE LTD,CALL,,G4412G,90,1,G4412G90,G4412G901
2011,2,G4412G 95 1,,HERBALIFE LTD,PUT,,G4412G,95,1,G4412G95,G4412G951
2011,2,G4481U 10 6,,HIGHWAY HLDGS LTD,ORD,,G4481U,10,6,G4481U10,G4481U106
2011,2,G45667 10 5,*,HOLLYSYS AUTOMATION TECHNOLO,SHS,,G45667,10,5,G4566710,G45667105
2011,2,G45667 90 5,,HOLLYSYS AUTOMATION TECHNOLO,CALL,,G45667,90,5,G4566790,G45667905
2011,2,G45667 95 5,,HOLLYSYS AUTOMATION TECHNOLO,PUT,,G45667,95,5,G4566795,G45667955
2011,2,G47791 10 1,*,INGERSOLL-RAND PLC,SHS,,G47791,10,1,G4779110,G47791101
2011,2,G47791 90 1,,INGERSOLL-RAND PLC,CALL,,G47791,90,1,G4779190,G47791901
2011,2,G47791 95 1,,INGERSOLL-RAND PLC,PUT,,G47791,95,1,G4779195,G47791951
2011,2,G491BT 10 8,*,INVESCO LTD,SHS,,G491BT,10,8,G491BT10,G491BT108
2011,2,G491BT 90 8,,INVESCO LTD,CALL,,G491BT,90,8,G491BT90,G491BT908
2011,2,G491BT 95 8,,INVESCO LTD,PUT,,G491BT,95,8,G491BT95,G491BT958
2011,2,G5138L 10 0,*,JINPAN INTL LTD,ORD,,G5138L,10,0,G5138L10,G5138L100
2011,2,G5138L 90 0,,JINPAN INTL LTD,CALL,,G5138L,90,0,G5138L90,G5138L900
2011,2,G5138L 95 0,,JINPAN INTL LTD,PUT,,G5138L,95,0,G5138L95,G5138L950
2011,2,G5315B 10 7,*,KOSMOS ENERGY LTD,SHS,ADDED,G5315B,10,7,G5315B10,G5315B107
2011,2,G5315B 90 7,,KOSMOS ENERGY LTD,CALL,ADDED,G5315B,90,7,G5315B90,G5315B907
2011,2,G5315B 95 7,,KOSMOS ENERGY LTD,PUT,ADDED,G5315B,95,7,G5315B95,G5315B957
2011,2,G54050 10 2,*,LAZARD LTD,SHS A,,G54050,10,2,G5405010,G54050102
2011,2,G54050 90 2,,LAZARD LTD,CALL,,G54050,90,2,G5405090,G54050902
2011,2,G54050 95 2,,LAZARD LTD,PUT,,G54050,95,2,G5405095,G54050952
2011,2,G55312 10 5,*,LJ INTL INC,ORD,,G55312,10,5,G5531210,G55312105
2011,2,G55312 90 5,,LJ INTL INC,CALL,,G55312,90,5,G5531290,G55312905
2011,2,G55312 95 5,,LJ INTL INC,PUT,,G55312,95,5,G5531295,G55312955
2011,2,G55329 10 9,,LIZHAN ENVIRONMENTAL CORP,SHS,,G55329,10,9,G5532910,G55329109
2011,2,G5753U 11 2,*,MAIDEN HOLDINGS LTD,SHS,,G5753U,11,2,G5753U11,G5753U112
2011,2,G5753U 90 2,,MAIDEN HOLDINGS LTD,CALL,,G5753U,90,2,G5753U90,G5753U902
2011,2,G5753U 95 2,,MAIDEN HOLDINGS LTD,PUT,,G5753U,95,2,G5753U95,G5753U952
2011,2,G5760D 11 1,,MAJESTIC CAPITAL LTD,SHS,DELETED,G5760D,11,1,G5760D11,G5760D111
2011,2,G5876H 10 5,*,MARVELL TECHNOLOGY GROUP LTD,ORD,,G5876H,10,5,G5876H10,G5876H105
2011,2,G5876H 90 5,,MARVELL TECHNOLOGY GROUP LTD,CALL,,G5876H,90,5,G5876H90,G5876H905
2011,2,G5876H 95 5,,MARVELL TECHNOLOGY GROUP LTD,PUT,,G5876H,95,5,G5876H95,G5876H955
2011,2,G62185 10 6,*,MONTPELIER RE HOLDINGS LTD,SHS,,G62185,10,6,G6218510,G62185106
2011,2,G62185 90 6,,MONTPELIER RE HOLDINGS LTD,CALL,,G62185,90,6,G6218590,G62185906
2011,2,G62185 95 6,,MONTPELIER RE HOLDINGS LTD,PUT,,G62185,95,6,G6218595,G62185956
2011,2,G6331P 10 4,,ALPHA & OMEGA SEMICONDUCTOR,SHS,,G6331P,10,4,G6331P10,G6331P104
2011,2,G6359F 10 3,*,NABORS INDUSTRIES LTD,SHS,,G6359F,10,3,G6359F10,G6359F103
2011,2,G6359F 90 3,,NABORS INDUSTRIES LTD,CALL,,G6359F,90,3,G6359F90,G6359F903
2011,2,G6359F 95 3,,NABORS INDUSTRIES LTD,PUT,,G6359F,95,3,G6359F95,G6359F953
2011,2,G64626 11 5,,NEWLEAD HOLDINGS LTD,SHS,,G64626,11,5,G6462611,G64626115
2011,2,G65773 10 6,*,NORDIC AMERICAN TANKER SHIPP,COM,,G65773,10,6,G6577310,G65773106
2011,2,G65773 90 6,,NORDIC AMERICAN TANKER SHIPP,CALL,,G65773,90,6,G6577390,G65773906
2011,2,G65773 95 6,,NORDIC AMERICAN TANKER SHIPP,PUT,,G65773,95,6,G6577395,G65773956
2011,2,G67742 10 9,*,ONEBEACON INSURANCE GROUP LT,CL A,,G67742,10,9,G6774210,G67742109
2011,2,G67742 90 9,,ONEBEACON INSURANCE GROUP LT,CALL,,G67742,90,9,G6774290,G67742909
2011,2,G67742 95 9,,ONEBEACON INSURANCE GROUP LT,PUT,,G67742,95,9,G6774295,G67742959
2011,2,G67743 10 7,*,ORIENT-EXPRESS HOTELS LTD,CL A,,G67743,10,7,G6774310,G67743107
2011,2,G67743 90 7,,ORIENT-EXPRESS HOTELS LTD,CALL,,G67743,90,7,G6774390,G67743907
2011,2,G67743 95 7,,ORIENT-EXPRESS HOTELS LTD,PUT,,G67743,95,7,G6774395,G67743957
2011,2,G67828 10 6,*,ORIGIN AGRITECH LIMITED,SHS,,G67828,10,6,G6782810,G67828106
2011,2,G67828 90 6,,ORIGIN AGRITECH LIMITED,CALL,,G67828,90,6,G6782890,G67828906
2011,2,G67828 95 6,,ORIGIN AGRITECH LIMITED,PUT,,G67828,95,6,G6782895,G67828956
2011,2,G6852T 10 5,*,PARTNERRE LTD,COM,,G6852T,10,5,G6852T10,G6852T105
2011,2,G6852T 90 5,,PARTNERRE LTD,CALL,,G6852T,90,5,G6852T90,G6852T905
2011,2,G6852T 95 5,,PARTNERRE LTD,PUT,,G6852T,95,5,G6852T95,G6852T955
2011,2,G6891W 10 1,,PANSOFT COMPANY LIMITED,SHS,,G6891W,10,1,G6891W10,G6891W101
2011,2,G7127P 10 0,*,PLATINUM UNDERWRITER HLDGS L,COM,,G7127P,10,0,G7127P10,G7127P100
2011,2,G7127P 90 0,,PLATINUM UNDERWRITER HLDGS L,CALL,,G7127P,90,0,G7127P90,G7127P900
2011,2,G7127P 95 0,,PLATINUM UNDERWRITER HLDGS L,PUT,,G7127P,95,0,G7127P95,G7127P950
2011,2,G72436 10 1,,PRIME ACQUISITION CORP,SHS,ADDED,G72436,10,1,G7243610,G72436101
2011,2,G72436 11 9,,PRIME ACQUISITION CORP,UNIT 99/99/9999,ADDED,G72436,11,9,G7243611,G72436119
2011,2,G72436 12 7,,PRIME ACQUISITION CORP,*W EXP 99/99/999,ADDED,G72436,12,7,G7243612,G72436127
2011,2,G72457 10 7,,PRIMUS GUARANTY LTD,SHS,,G72457,10,7,G7245710,G72457107
2011,2,G7303A 10 9,*,QIAO XING UNVL RESOURCES INC,SHS,,G7303A,10,9,G7303A10,G7303A109
2011,2,G7303A 90 9,,QIAO XING UNVL RESOURCES INC,CALL,,G7303A,90,9,G7303A90,G7303A909
2011,2,G7303A 95 9,,QIAO XING UNVL RESOURCES INC,PUT,,G7303A,95,9,G7303A95,G7303A959
2011,2,G73031 10 9,*,QIAO XING MOBILE COMM CO LTD,SHS,,G73031,10,9,G7303110,G73031109
2011,2,G73031 90 9,,QIAO XING MOBILE COMM CO LTD,CALL,,G73031,90,9,G7303190,G73031909
2011,2,G73031 95 9,,QIAO XING MOBILE COMM CO LTD,PUT,,G73031,95,9,G7303195,G73031959
2011,2,G7415M 10 8,,RECON TECHNOLOGY LTD,SHS,,G7415M,10,8,G7415M10,G7415M108
2011,2,G7496G 10 3,*,RENAISSANCERE HOLDINGS LTD,COM,,G7496G,10,3,G7496G10,G7496G103
2011,2,G7496G 90 3,,RENAISSANCERE HOLDINGS LTD,CALL,,G7496G,90,3,G7496G90,G7496G903
2011,2,G7496G 95 3,,RENAISSANCERE HOLDINGS LTD,PUT,,G7496G,95,3,G7496G95,G7496G953
2011,2,G7945E 10 5,*,SEADRILL LIMITED,SHS,,G7945E,10,5,G7945E10,G7945E105
2011,2,G7945E 90 5,,SEADRILL LIMITED,CALL,,G7945E,90,5,G7945E90,G7945E905
2011,2,G7945E 95 5,,SEADRILL LIMITED,PUT,,G7945E,95,5,G7945E95,G7945E955
2011,2,G7945M 10 7,*,SEAGATE TECHNOLOGY PLC,SHS,,G7945M,10,7,G7945M10,G7945M107
2011,2,G7945M 90 7,,SEAGATE TECHNOLOGY PLC,CALL,,G7945M,90,7,G7945M90,G7945M907
2011,2,G7945M 95 7,,SEAGATE TECHNOLOGY PLC,PUT,,G7945M,95,7,G7945M95,G7945M957
2011,2,G7982P 10 4,,DJSP ENTERPRISES INCORPORATE,SHS,DELETED,G7982P,10,4,G7982P10,G7982P104
2011,2,G7982P 11 2,,DJSP ENTERPRISES INCORPORATE,UNIT 08/11/2012,DELETED,G7982P,11,2,G7982P11,G7982P112
2011,2,G7982P 12 0,,DJSP ENTERPRISES INCORPORATE,*W EXP 08/11/201,DELETED,G7982P,12,0,G7982P12,G7982P120
2011,2,G79978 10 5,*,SEACUBE CONTAINER LEASING LT,SHS,,G79978,10,5,G7997810,G79978105
2011,2,G79978 90 5,,SEACUBE CONTAINER LEASING LT,CALL,,G79978,90,5,G7997890,G79978905
2011,2,G79978 95 5,,SEACUBE CONTAINER LEASING LT,PUT,,G79978,95,5,G7997895,G79978955
2011,2,G8005Y 10 6,,SEARCHMEDIA HOLDINGS LTD,SHS,,G8005Y,10,6,G8005Y10,G8005Y106
2011,2,G8005Y 11 4,,SEARCHMEDIA HOLDINGS LTD,*W EXP 11/19/201,,G8005Y,11,4,G8005Y11,G8005Y114
2011,2,G8005Y 20 5,,SEARCHMEDIA HOLDINGS LTD,UNIT 12/17/2013,,G8005Y,20,5,G8005Y20,G8005Y205
2011,2,G80680 20 3,,SEVEN ARTS PICTURES PLC,SHS,DELETED,G80680,20,3,G8068020,G80680203
